userId,movieId,rating,timestamp
8,10,5.0,5.0
8,31,2.0,2.0
8,6,4.0,4.0
8,8,4.0,4.0
8,37,3.0,3.0
8,12,2.0,2.0
8,92,5.0,4.0
8,15,4.0,4.0
8,95,3.0,2.0
8,20,5.0,5.0
8,11,3.0,2.0
8,0,5.0,5.0
8,68,1.0,1.0
8,81,5.0,5.0
8,1,4.0,4.0
8,27,3.0,4.0
8,3,4.0,4.0
8,9,2.0,2.0
8,16,2.0,2.0
8,34,3.0,4.0
8,14,2.0,2.0
8,4,2.0,2.0
8,89,4.0,3.0
8,90,1.0,1.0
8,18,5.0,5.0
8,5,5.0,5.0
8,57,2.0,2.0
8,46,3.0,4.0
8,19,4.0,4.0
8,23,3.0,3.0
8,24,1.0,1.0
8,51,2.0,2.0
8,53,3.0,3.0
8,84,1.0,1.0
8,56,5.0,5.0
8,35,1.0,2.0
8,64,4.0,4.0
8,7,4.0,3.0
8,25,3.0,3.0
8,63,1.0,1.0
8,91,4.0,5.0
8,33,5.0,5.0
8,32,2.0,2.0
8,85,3.0,2.0
8,72,5.0,5.0
8,36,3.0,3.0
9,2,2.0,2.0
9,34,3.0,3.0
9,8,3.0,4.0
9,10,5.0,5.0
9,15,3.0,3.0
9,68,1.0,1.0
9,3,4.0,4.0
9,7,4.0,2.0
9,14,3.0,4.0
9,84,1.0,2.0
9,31,2.0,2.0
9,89,4.0,4.0
9,19,4.0,4.0
9,0,5.0,5.0
9,1,4.0,4.0
9,9,2.0,4.0
9,20,5.0,5.0
9,4,2.0,1.0
9,81,5.0,5.0
9,11,3.0,3.0
9,28,5.0,5.0
9,56,5.0,5.0
9,5,5.0,5.0
9,12,2.0,1.0
9,18,4.0,4.0
9,46,3.0,3.0
9,27,3.0,2.0
9,16,2.0,2.0
9,53,4.0,4.0
9,92,5.0,4.0
9,6,4.0,3.0
10,2,2.0,2.0
10,6,4.0,4.0
10,10,5.0,5.0
10,16,2.0,2.0
10,4,2.0,2.0
10,53,3.0,3.0
10,5,5.0,5.0
10,20,4.0,2.0
10,68,1.0,1.0
10,28,5.0,5.0
10,56,5.0,5.0
10,64,4.0,4.0
10,0,5.0,5.0
10,1,4.0,4.0
10,3,4.0,4.0
10,9,2.0,3.0
10,31,2.0,2.0
10,19,4.0,3.0
10,26,3.0,3.0
10,27,3.0,2.0
10,14,2.0,2.0
10,63,1.0,1.0
10,92,5.0,5.0
10,35,1.0,1.0
10,81,5.0,5.0
10,89,4.0,3.0
10,34,3.0,3.0
10,8,3.0,3.0
10,12,2.0,1.0
10,15,3.0,4.0
10,18,4.0,4.0
10,46,3.0,3.0
10,11,3.0,4.0
10,85,3.0,4.0
10,91,4.0,4.0
10,23,3.0,3.0
10,25,3.0,2.0
10,51,3.0,2.0
10,24,2.0,2.0
10,84,1.0,2.0
10,95,2.0,3.0
10,7,4.0,4.0
10,57,2.0,2.0
10,33,5.0,5.0
10,72,4.0,4.0
10,37,4.0,5.0
10,36,3.0,3.0
10,90,1.0,1.0
11,0,5.0,5.0
11,2,2.0,3.0
11,10,5.0,5.0
11,16,2.0,2.0
11,68,1.0,1.0
11,27,2.0,2.0
11,1,3.0,3.0
11,9,2.0,2.0
11,96,1.0,1.0
11,28,5.0,5.0
11,53,3.0,3.0
11,31,2.0,1.0
11,56,5.0,5.0
11,8,3.0,3.0
11,12,1.0,1.0
11,18,4.0,4.0
11,34,2.0,3.0
11,89,4.0,4.0
11,4,2.0,2.0
11,6,3.0,3.0
11,23,2.0,2.0
11,14,3.0,2.0
11,15,3.0,3.0
11,95,2.0,1.0
11,19,4.0,4.0
11,24,2.0,1.0
11,64,4.0,4.0
11,3,4.0,4.0
11,37,3.0,4.0
11,92,5.0,5.0
11,7,4.0,4.0
11,11,3.0,3.0
11,50,2.0,2.0
11,5,5.0,5.0
11,46,3.0,3.0
11,25,3.0,3.0
11,51,3.0,3.0
11,57,2.0,2.0
11,33,5.0,5.0
11,63,1.0,1.0
11,90,1.0,1.0
11,84,1.0,2.0
11,91,3.0,3.0
11,93,2.0,3.0
11,20,4.0,3.0
11,72,4.0,4.0
11,35,1.0,1.0
11,81,5.0,5.0
11,85,3.0,4.0
11,49,4.0,1.0
12,3,3.0,2.0
12,2,2.0,2.0
12,10,5.0,5.0
12,37,2.0,1.0
12,16,2.0,2.0
12,68,1.0,1.0
12,34,2.0,1.0
12,14,2.0,1.0
