userId,movieId,rating,timestamp
11,18,2.0,2.0
11,93,2.0,2.0
11,72,2.0,2.0
11,75,5.0,5.0
11,3,3.0,3.0
11,10,2.0,2.0
11,64,1.0,1.0
11,78,1.0,1.0
11,85,4.0,4.0
11,69,5.0,5.0
11,39,3.0,3.0
11,91,5.0,5.0
11,21,4.0,4.0
11,30,5.0,5.0
11,32,1.0,1.0
11,6,4.0,4.0
11,53,5.0,5.0
11,55,5.0,5.0
11,94,4.0,4.0
11,51,1.0,1.0
11,8,2.0,2.0
11,35,3.0,3.0
11,86,3.0,3.0
11,43,1.0,1.0
11,60,2.0,2.0
11,66,4.0,4.0
11,4,2.0,2.0
11,90,5.0,5.0
11,9,3.0,3.0
11,49,3.0,3.0
11,83,3.0,3.0
11,17,2.0,2.0
11,23,4.0,4.0
11,29,1.0,1.0
11,88,4.0,4.0
11,22,1.0,1.0
11,82,1.0,1.0
11,62,5.0,5.0
11,71,2.0,2.0
11,74,5.0,5.0
11,79,4.0,4.0
11,76,1.0,1.0
11,12,1.0,1.0
11,67,3.0,3.0
11,56,2.0,2.0
11,57,1.0,1.0
11,36,1.0,1.0
11,28,3.0,3.0
12,66,4.0,4.0
12,2,2.0,2.0
12,7,2.0,2.0
12,11,5.0,5.0
12,89,4.0,4.0
12,14,4.0,4.0
12,17,3.0,3.0
12,18,1.0,1.0
12,93,2.0,2.0
12,21,4.0,4.0
12,75,5.0,5.0
12,30,5.0,5.0
12,32,1.0,1.0
12,50,4.0,4.0
12,53,5.0,5.0
12,90,4.0,4.0
12,91,5.0,5.0
12,72,3.0,3.0
12,83,3.0,3.0
12,6,3.0,3.0
12,9,3.0,3.0
12,27,3.0,3.0
12,34,1.0,1.0
12,35,4.0,4.0
12,39,1.0,1.0
12,41,2.0,2.0
12,57,1.0,1.0
12,62,5.0,5.0
12,85,4.0,4.0
12,77,2.0,2.0
12,79,3.0,3.0
12,16,1.0,1.0
12,78,1.0,1.0
12,29,3.0,3.0
12,74,5.0,5.0
12,86,3.0,3.0
12,19,5.0,5.0
12,67,4.0,4.0
12,4,2.0,2.0
12,82,1.0,1.0
12,22,2.0,2.0
12,54,2.0,2.0
12,13,1.0,1.0
12,63,5.0,5.0
12,88,4.0,4.0
12,46,4.0,4.0
12,49,2.0,2.0
12,28,4.0,4.0
12,0,1.0,1.0
12,3,3.0,3.0
12,37,5.0,5.0
12,69,5.0,5.0
12,94,2.0,2.0
12,23,3.0,3.0
12,36,2.0,2.0
12,1,3.0,3.0
12,70,1.0,1.0
12,71,2.0,2.0
12,56,5.0,5.0
12,25,4.0,4.0
12,38,2.0,2.0
12,12,5.0,5.0
12,52,1.0,1.0
12,44,3.0,3.0
12,59,1.0,1.0
13,48,2.0,2.0
13,50,3.0,3.0
13,32,2.0,2.0
13,4,1.0,1.0
13,2,2.0,2.0
13,7,3.0,3.0
13,35,3.0,3.0
13,54,1.0,1.0
13,14,3.0,3.0
13,18,2.0,2.0
13,93,1.0,1.0
13,23,4.0,4.0
13,62,4.0,4.0
13,27,3.0,3.0
13,11,5.0,5.0
13,88,1.0,1.0
13,90,5.0,5.0
13,21,5.0,5.0
13,74,5.0,5.0
13,1,4.0,4.0
13,53,5.0,5.0
13,13,1.0,1.0
13,71,1.0,1.0
13,16,3.0,3.0
13,17,4.0,4.0
13,26,1.0,1.0
13,46,4.0,4.0
13,30,5.0,5.0
13,72,2.0,2.0
13,37,4.0,4.0
13,39,4.0,4.0
13,86,3.0,3.0
13,3,5.0,5.0
13,5,2.0,2.0
13,12,4.0,4.0
13,69,5.0,5.0
13,89,2.0,2.0
13,19,5.0,5.0
13,64,1.0,1.0
13,79,2.0,2.0
13,67,4.0,4.0
13,94,2.0,2.0
13,9,3.0,3.0
13,47,1.0,1.0
13,29,4.0,4.0
13,0,4.0,4.0
13,70,1.0,1.0
13,28,2.0,2.0
13,82,1.0,1.0
13,6,5.0,5.0
13,85,4.0,4.0
13,22,4.0,4.0
13,25,2.0,2.0
13,49,2.0,2.0
13,78,1.0,1.0
13,66,4.0,4.0
13,91,3.0,3.0
13,41,1.0,1.0
13,52,3.0,3.0
13,57,1.0,1.0
13,77,3.0,3.0
13,34,3.0,3.0
13,15,3.0,3.0
13,45,3.0,3.0
13,83,2.0,2.0
13,75,5.0,5.0
13,44,5.0,5.0
13,38,2.0,2.0
13,8,5.0,5.0
14,11,5.0,5.0
14,4,2.0,2.0
14,0,5.0,5.0
14,1,4.0,4.0
14,3,4.0,4.0
14,51,1.0,1.0
14,5,3.0,3.0
14,86,1.0,1.0
14,37,5.0,5.0
14,10,2.0,2.0
14,55,5.0,5.0
14,16,1.0,1.0
14,72,2.0,2.0
14,43,1.0,1.0
14,61,1.0,1.0
14,79,4.0,4.0
14,49,3.0,3.0
14,76,3.0,3.0
14,2,3.0,3.0
14,90,5.0,5.0
14,50,4.0,4.0
14,35,4.0,4.0
14,14,4.0,4.0
14,18,1.0,1.0
14,81,4.0,4.0
14,23,3.0,3.0
14,95,1.0,1.0
14,60,3.0,3.0
14,64,1.0,1.0
14,68,5.0,5.0
14,8,3.0,3.0
14,19,4.0,4.0
14,30,5.0,5.0
14,67,3.0,3.0
14,53,5.0,5.0
14,71,2.0,2.0
14,21,4.0,4.0
14,13,2.0,2.0
14,28,3.0,3.0
14,34,1.0,1.0
14,75,5.0,5.0
14,83,2.0,2.0
14,70,1.0,1.0
14,17,2.0,2.0
14,7,4.0,4.0
14,66,3.0,3.0
14,85,4.0,4.0
14,74,5.0,5.0
14,6,5.0,5.0
14,89,3.0,3.0
14,94,4.0,4.0
14,9,3.0,3.0
14,32,1.0,1.0
14,22,2.0,2.0
14,62,5.0,5.0
14,69,5.0,5.0
14,57,1.0,1.0
14,58,4.0,4.0
14,73,2.0,2.0
14,39,3.0,3.0
14,12,1.0,1.0
14,29,2.0,2.0
14,78,2.0,2.0
14,27,2.0,2.0
14,41,2.0,2.0
14,93,2.0,2.0
14,91,4.0,4.0
14,84,3.0,3.0
14,82,1.0,1.0
14,88,5.0,5.0
15,30,4.0,4.0
15,66,4.0,4.0
15,50,3.0,3.0
15,4,1.0,1.0
15,53,5.0,5.0
15,14,4.0,4.0
15,94,1.0,1.0
15,21,5.0,5.0
15,2,2.0,2.0
15,83,1.0,1.0
15,7,5.0,5.0
15,85,2.0,2.0
15,13,2.0,2.0
15,16,3.0,3.0
15,18,3.0,3.0
15,23,3.0,3.0
15,25,3.0,3.0
15,32,2.0,2.0
15,47,4.0,4.0
15,49,2.0,2.0
15,71,2.0,2.0
15,78,1.0,1.0
15,35,1.0,1.0
15,9,3.0,3.0
15,11,5.0,5.0
15,89,5.0,5.0
15,93,4.0,4.0
15,75,5.0,5.0
15,6,5.0,5.0
15,45,3.0,3.0
15,48,2.0,2.0
15,26,1.0,1.0
15,57,1.0,1.0
15,22,5.0,5.0
15,62,4.0,4.0
15,34,3.0,3.0
15,27,4.0,4.0
15,80,1.0,1.0
15,17,4.0,4.0
15,65,2.0,2.0
15,69,4.0,4.0
15,72,3.0,3.0
15,81,2.0,2.0
15,46,5.0,5.0
15,82,1.0,1.0
16,2,2.0,2.0
16,4,2.0,2.0
16,6,3.0,3.0
16,7,4.0,4.0
16,9,4.0,4.0
16,11,5.0,5.0
16,14,3.0,3.0
16,16,2.0,2.0
16,17,4.0,4.0
16,21,4.0,4.0
16,22,2.0,2.0
16,23,5.0,5.0
16,27,2.0,2.0
